promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
29531,88591,"The cave , which the beach is named after , is a fun place to explore .","Pećina, po kojoj je plaža nazvana, zabavno je mjesto za istraživanje.",92,82,100,,,,,"[92.0, 82.0, 100.0]","[0.8198736411786102, 0.544988477792638, 1.372497579999514]",91.33333333333331,0.912453232990254
115230,345680,You have no idea what I 'm talking about .,Nemate pojma o čemu govorim.,100,98,90,,,,,"[100.0, 98.0, 90.0]","[1.078743638787991, 0.9906159542041473, 1.0880185392501227]",96.0,1.0524593774140871
71839,215514,Recliners are currently in style .,Trenutačno su na raspolaganju u stilu.,28,11,15,,,,,"[28.0, 11.0, 15.0]","[-1.2510863396964358, -1.4324834487834341, -1.0455742663703134]",18.0,-1.2430480182833945
94019,282051,It hadn 't .,To je Hahn.,0,2,0,,,,,"[0.0, 2.0, 0.0]","[-2.1571313313292686, -1.6831489042649082, -1.4722928274944005]",0.6666666666666666,-1.7708576876961926
84531,253589,The AMIGA is a mushroom .,Prijateljica je gljiva.,12,7,10,,,,,"[12.0, 7.0, 10.0]","[-1.7688263349151974, -1.5438903178863115, -1.1878137867450091]",9.666666666666666,-1.5001768131821729
78856,236564,She received parole .,Dobili su riječi.,3,8,0,,,,,"[3.0, 8.0, 0.0]","[-2.060055082225751, -1.5160386006105921, -1.4722928274944005]",3.6666666666666665,-1.6827955034435813
100972,302910,The cat likes to jump on the dog .,Mačka voli skočiti na psa.,92,86,90,,,,,"[92.0, 86.0, 90.0]","[0.8198736411786102, 0.6563953468955153, 1.0880185392501227]",89.33333333333331,0.8547625091080827
58435,175303,"Yes , Norplant .","Da, u Norveškoj",5,2,5,,,,,"[5.0, 2.0, 5.0]","[-1.9953375828234055, -1.6831489042649082, -1.330053307119705]",4.0,-1.669513264736006
568,1704,I wish there was someone that would let me use their kiln .,Volio bih da postoji netko tko bi mi dopustio da koristim njihovu pećnicu.,95,6,80,95.0,,,,"[95.0, 80.0, 95.0]","[0.9169498902821279, 0.8035394985007313, 1.1918757977272245]",90.0,0.9707883955033612
85432,256292,The Sticks make a record of everything everyone does .,Sticke čine zapis svega što svatko čini.,80,87,40,69.0,,,,"[80.0, 87.0, 69.0]","[0.431568644764539, 0.6842470641712346, 0.12963416255291743]",78.66666666666667,0.41514995716289704
118379,355127,"You can use my credit card , but only within my budget","Možete koristiti moju kreditnu karticu, ali samo unutar mog proračuna",93,97,100,,,,,"[93.0, 97.0, 100.0]","[0.8522323908797828, 0.9627642369284279, 1.372497579999514]",96.66666666666669,1.0624980692692416
72255,216762,She is not working .,Ona ne radi.,100,95,100,,,,,"[100.0, 95.0, 100.0]","[1.078743638787991, 0.9070608023769893, 1.372497579999514]",98.33333333333331,1.1194340070548314
108956,326858,There are bed throws .,Postoje posteljina bacanja.,45,9,15,40.0,13.0,,,"[9.0, 15.0, 13.0]","[-1.4881868833348728, -1.0455742663703134, -1.0670017354126753]",12.333333333333336,-1.2002542950392872
123951,371837,The expression sol y sombra means that you 'll get both a little sun and some shade .,Izraz sol y sombra znači da ćete dobiti i malo sunca i malo sjene.,94,97,100,,,,,"[94.0, 97.0, 100.0]","[0.8845911405809553, 0.9627642369284279, 1.372497579999514]",97.0,1.0732843191696324
66099,198294,I did it earlier .,Ja sam to učinio ranije.,95,98,90,,,,,"[95.0, 98.0, 90.0]","[0.9169498902821279, 0.9906159542041473, 1.0880185392501227]",94.33333333333331,0.9985281279121326
29322,87964,I had something in my eyes that caused them to close .,Imao sam nešto u očima što ih je dovelo do zatvaranja.,75,83,70,,,,,"[75.0, 83.0, 70.0]","[0.269774896258676, 0.5728401950683574, 0.5190604577513398]",76.0,0.4538918496927911
48542,145624,It was a mutual understanding .,To je bilo uzajamno razumijevanje.,92,98,100,,,,,"[92.0, 98.0, 100.0]","[0.8198736411786102, 0.9906159542041473, 1.372497579999514]",96.66666666666669,1.0609957251274238
75769,227304,taxpayers are represented,Porezni obveznici zastupljeni,78,94,75,,,,,"[78.0, 94.0, 75.0]","[0.3668511453621938, 0.8792090851012699, 0.6612999781260355]",82.33333333333333,0.6357867361964997
71943,215826,There 's a lot more to that campout .,Ima još puno toga u tom kampu.,72,79,30,50.0,,,,"[72.0, 79.0, 50.0]","[0.17269864715515823, 0.46143332596548003, -0.6466193400744609]",67.0,-0.004162455651274192
73729,221184,It 's working with wood .,Radi se s drvom.,100,65,30,100.0,100.0,,,"[100.0, 100.0, 100.0]","[1.078743638787991, 1.3961530352607452, 1.7792864816862515]",100.0,1.4180610519116623
119333,357987,Everyone will find that the corrida is for them .,Svatko će shvatiti da je utrka za njih.,85,63,30,60.0,,,,"[85.0, 63.0, 60.0]","[0.593362393270402, 0.01580584955397079, -0.23806486500741963]",69.33333333333333,0.12370112593898434
44781,134341,"It continues to climb , but that 's a separate subject .","I dalje se penje, ali to je zasebna tema.",85,85,100,,,,,"[85.0, 85.0, 100.0]","[0.593362393270402, 0.6285436296197959, 1.372497579999514]",90.0,0.8648012009632374
86905,260711,"Saturday Night Live was on yesterday , did you catch it ?",Sljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članakSljedeći članak,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
65723,197166,The carvings are in pristine condition .,Cvjetovi su u nepristinom stanju.,25,20,5,,,,,"[25.0, 20.0, 5.0]","[-1.3481625887999538, -1.1818179933019604, -1.330053307119705]",16.666666666666668,-1.2866779630738732
121753,365245,There were electric weapons killing people .,Postojalo je električno oružje koje je ubilo ljude.,87,84,65,,,,,"[87.0, 84.0, 65.0]","[0.6580798926727471, 0.6006919123440767, 0.376820937376644]",78.66666666666667,0.5451975807978225
121607,364807,The proceedings take a month .,Postupak traje mjesec dana.,100,82,100,,,,,"[100.0, 82.0, 100.0]","[1.078743638787991, 0.544988477792638, 1.372497579999514]",94.0,0.9987432321933812
110334,330992,Many parts of the church bear resemblance to Christ Church .,Mnogi dijelovi Crkve nose sličnost s Kristovom Crkvom.,80,91,65,,,,,"[80.0, 91.0, 65.0]","[0.431568644764539, 0.7956539332741119, 0.376820937376644]",78.66666666666667,0.5346811718050983
2753,8259,They got a bruises as well .,I oni su dobili mjehuriće.,30,9,15,,,,,"[30.0, 9.0, 15.0]","[-1.1863688402940906, -1.4881868833348728, -1.0455742663703134]",18.0,-1.240043329999759
1759,5277,The place has a nickname .,Mjesto ima nadimak.,100,92,100,,,,,"[100.0, 92.0, 100.0]","[1.078743638787991, 0.8235056505498313, 1.372497579999514]",97.33333333333331,1.091582289779112
50001,150001,Lee 's biography of Woolf really shows us the true character of Woolf .,Leejeva biografija Woolfa zapravo nam pokazuje pravi lik Woolfa.,83,79,65,,,,,"[83.0, 79.0, 65.0]","[0.5286448938680568, 0.46143332596548003, 0.376820937376644]",75.66666666666667,0.4556330524033936
20287,60859,Facilities are now keeping mercury instead of removing it .,Tvrtke sada čuvaju živuću umjesto da je uklanjaju.,50,21,45,,,,,"[50.0, 21.0, 45.0]","[-0.5391938462706388, -1.153966276026241, -0.19213714412213895]",38.66666666666666,-0.628432422139673
13101,39301,"The pulpit was made in the 1500s , from sandstone .","Pulpit je napravljen u 15. stoljeću, od pijeska.",46,78,20,50.0,,,,"[46.0, 20.0, 50.0]","[-0.6686288450753292, -0.9033347459956176, -0.6466193400744609]",38.66666666666666,-0.7395276437151358
118240,354710,I held on to the phone .,Držao sam se za telefon.,100,49,65,70.0,,,,"[49.0, 65.0, 70.0]","[-0.3741181923060998, 0.376820937376644, 0.17048961005962154]",61.33333333333334,0.0577307850433886
26956,80866,I wish it would be nice .,Nadam se da će biti lijepo.,90,76,100,,,,,"[90.0, 76.0, 100.0]","[0.7551561417762649, 0.37787817413832203, 1.372497579999514]",88.66666666666669,0.8351772986380336
18992,56974,The three absorbers are retrofit in the HVAC machine .,Tri apsorbera su retrofit u HVAC stroju.,60,81,40,30.0,,,,"[60.0, 40.0, 30.0]","[-0.2156063492589129, -0.3343766644968347, -1.4637282902085433]",43.33333333333334,-0.6712371013214303
40086,120256,I got denied from LSU .,Odbijen sam od LSU-a.,87,84,75,,,,,"[87.0, 84.0, 75.0]","[0.6580798926727471, 0.6006919123440767, 0.6612999781260355]",82.0,0.6400239277142864
122652,367940,Do more planting in late September .,Više saditi krajem rujna.,80,86,75,,,,,"[80.0, 86.0, 75.0]","[0.431568644764539, 0.6563953468955153, 0.6612999781260355]",80.33333333333333,0.5830879899286966
127187,381545,I hope I see it someday .,Nadam se da ću je jednog dana vidjeti.,80,92,60,80.0,,,,"[80.0, 92.0, 80.0]","[0.431568644764539, 0.8235056505498313, 0.5790440851266627]",84.0,0.6113727934803443
106967,320893,The Apocalypse is coming .,Slijedi apokalipsa.,80,93,20,100.0,,,,"[80.0, 93.0, 100.0]","[0.431568644764539, 0.8513573678255506, 1.3961530352607452]",91.0,0.8930263492836117
89836,269502,France .,Francuska.,100,99,100,,,,,"[100.0, 99.0, 100.0]","[1.078743638787991, 1.0184676714798666, 1.372497579999514]",99.66666666666669,1.156569630089124
121479,364423,DO you know the characters ?,Znate li kakvi su likovi?,92,96,40,100.0,,,,"[92.0, 96.0, 100.0]","[0.8198736411786102, 0.9349125196527086, 1.3961530352607452]",96.0,1.0503130653640211
130025,390055,I think this door is thinner .,Mislim da je ova vrata tanja.,100,73,65,90.0,,,,"[73.0, 65.0, 90.0]","[0.2943230223111641, 0.376820937376644, 0.987598560193704]",76.0,0.5529141732938374
27116,81346,"Some men could not forget what they had done in the war , driving some of them to madness .","Neki ljudi nisu mogli zaboraviti što su učinili u ratu, dovodeći neke od njih u ludilo.",88,84,80,,,,,"[88.0, 84.0, 80.0]","[0.6904386423739197, 0.6006919123440767, 0.8035394985007313]",84.0,0.6982233510729091
46819,140455,"With a lot more practice , maybe I eventually could .","S puno više prakse, možda sam na kraju mogao.",76,71,60,,,,,"[76.0, 71.0, 60.0]","[0.3021336459598486, 0.23861958775972542, 0.23458141700194826]",69.0,0.2584448835738407
85243,255725,The idea was thought up by a little old lady in Leningrad .,Ideju je izmislila mala stara dama u Leningradu.,90,78,70,,,,,"[90.0, 78.0, 70.0]","[0.7551561417762649, 0.4335816086897607, 0.5190604577513398]",79.33333333333333,0.5692660694057884
2241,6723,I utilize many interesting alternatives .,Koristim mnoge zanimljive alternative.,85,89,100,,,,,"[85.0, 89.0, 100.0]","[0.593362393270402, 0.7399504987226733, 1.372497579999514]",91.33333333333331,0.9019368239975298
113852,341546,He told my brother and I to focus on our day jobs .,Rekao je bratu i meni da se usredotočimo na naše dnevne poslove.,92,82,100,,,,,"[92.0, 82.0, 100.0]","[0.8198736411786102, 0.544988477792638, 1.372497579999514]",91.33333333333331,0.912453232990254
93513,280533,The rugs are knit by the women in the village .,Ženama u selu vrte se tepihi.,20,8,20,,,,,"[20.0, 8.0, 20.0]","[-1.5099563373058167, -1.5160386006105921, -0.9033347459956176]",16.0,-1.3097765613040089
12579,37735,A redevelopment plan in Rouen hopes to rejuvenate public buildings and has already led to new promenades along the river .,Plan obnove u Rouenu nada se da će oživjeti javne zgrade i već je doveo do novih šetnica duž rijeke.,85,92,70,,,,,"[85.0, 92.0, 70.0]","[0.593362393270402, 0.8235056505498313, 0.5190604577513398]",82.33333333333333,0.6453095005238577
118587,355751,The end of the article state a curse .,Na kraju članka stoji prokletstvo.,92,90,90,,,,,"[92.0, 90.0, 90.0]","[0.8198736411786102, 0.7678022159983926, 1.0880185392501227]",90.66666666666669,0.8918981321423751
77886,233655,We are not getting to anything .,Ne dolazimo do ničega.,80,84,80,,,,,"[80.0, 84.0, 80.0]","[0.431568644764539, 0.6006919123440767, 0.8035394985007313]",81.33333333333333,0.6119333518697823
93516,280542,"Let go of my legs , please !","Ostavite mi noge, molim vas!",90,62,60,,,,,"[90.0, 62.0, 60.0]","[0.7551561417762649, -0.012045867721748538, 0.23458141700194826]",70.66666666666667,0.32589723035215484
75767,227298,Same to you .,Isto s vama.,100,73,25,80.0,,,,"[100.0, 73.0, 80.0]","[1.078743638787991, 0.2943230223111641, 0.5790440851266627]",84.33333333333333,0.6507035820752726
30353,91057,No way in hell .,Nema puta u pakao.,25,21,25,,,,,"[25.0, 21.0, 25.0]","[-1.3481625887999538, -1.153966276026241, -0.7610952256209219]",23.66666666666667,-1.0877413634823725
3139,9417,You had friends over .,Imali ste prijatelje preko.,65,23,25,29.0,,,,"[23.0, 25.0, 29.0]","[-1.0982628414748024, -0.7610952256209219, -1.5045837377152473]",25.66666666666667,-1.1213139349369905
36972,110914,We have decided to consider the proof .,Odlučili smo razmotriti dokaz.,100,76,100,,,,,"[100.0, 76.0, 100.0]","[1.078743638787991, 0.37787817413832203, 1.372497579999514]",92.0,0.9430397976419423
84829,254483,Milk was not one of the items mentioned here .,Mlijeko nije bio jedan od predmeta koji su ovdje spomenuti.,93,87,85,,,,,"[93.0, 87.0, 85.0]","[0.8522323908797828, 0.6842470641712346, 0.9457790188754269]",88.33333333333331,0.8274194913088148
79242,237722,Going it alone can be risky .,Odlazak sam može biti rizičan.,94,32,60,29.0,57.0,,,"[32.0, 29.0, 57.0]","[-0.8475973859933283, -1.5045837377152473, 0.3725003513959773]",39.333333333333336,-0.6598935907708662
61623,184867,Expenditures can be public .,Troškovi mogu biti javni.,100,83,100,,,,,"[100.0, 83.0, 100.0]","[1.078743638787991, 0.5728401950683574, 1.372497579999514]",94.33333333333331,1.008027137951954
41618,124852,That 's the end of it I guess .,"To je kraj toga, mislim.",80,52,50,,,,,"[80.0, 52.0, 50.0]","[0.431568644764539, -0.2905630404789418, -0.0498976237474432]",60.66666666666666,0.030369326846051325
81812,245432,The apple tree is worth planting .,Jabukovo stablo vrijedi posaditi.,80,51,100,90.0,,,,"[80.0, 100.0, 90.0]","[0.431568644764539, 1.372497579999514, 0.987598560193704]",90.0,0.9305549283192524
24501,73501,They 're the leading edge in PCs .,Oni su vodeća prednost u PC-ovima.,84,42,60,50.0,,,,"[42.0, 60.0, 50.0]","[-0.5690802132361351, 0.23458141700194826, -0.6466193400744609]",50.66666666666666,-0.32703937876954925
72740,218217,When I am gone someday I just do not know who would step up to take my place .,"Kad jednom odem, jednostavno ne znam tko će ustati i zauzeti moje mjesto.",80,88,40,80.0,,,,"[80.0, 88.0, 80.0]","[0.431568644764539, 0.7120987814469539, 0.5790440851266627]",82.66666666666667,0.5742371704460519
104167,312495,Slim approached steadily .,Slim se približavao stabilno.,90,64,85,,,,,"[90.0, 64.0, 85.0]","[0.7551561417762649, 0.04365756682969012, 0.9457790188754269]",79.66666666666667,0.5815309091604607
91733,275193,"You , he whispered .","Ti, on je šapnuo",95,71,90,,,,,"[95.0, 71.0, 90.0]","[0.9169498902821279, 0.23861958775972542, 1.0880185392501227]",85.33333333333333,0.7478626724306586
49673,149017,He said to them ' do you remember ' .,On im reče: ‘Sjećate li se?’,100,79,90,,,,,"[100.0, 79.0, 90.0]","[1.078743638787991, 0.46143332596548003, 1.0880185392501227]",89.66666666666669,0.8760651680011979
99340,298014,I greeted him vaguely .,Pozdravio sam ga vagano.,65,32,30,50.0,,,,"[32.0, 30.0, 50.0]","[-0.8475973859933283, -0.6188557052462261, -0.6466193400744609]",37.333333333333336,-0.7043574771046718
119385,358143,For yadda it would make sense .,Za koga bi to imalo smisla.,65,24,30,50.0,,,,"[24.0, 30.0, 50.0]","[-1.070411124199083, -0.6188557052462261, -0.6466193400744609]",34.666666666666664,-0.7786287231732567
60343,181027,Jeopardy is my least favorite show .,Jeopardy je moja najmanje omiljena predstava.,83,49,40,80.0,45.0,,,"[49.0, 40.0, 45.0]","[-0.3741181923060998, -0.3343766644968347, -0.0200911268245643]",44.66666666666666,-0.2428619945424996
107828,323474,Unlike an attachment .,Za razliku od prijenosa.,40,20,10,,,,,"[40.0, 20.0, 10.0]","[-0.8627813432823648, -1.1818179933019604, -1.1878137867450091]",23.33333333333333,-1.077471041109778
50067,150199,They are mixed .,Oni su miješani.,55,88,85,100.0,,,,"[88.0, 85.0, 100.0]","[0.7120987814469539, 0.9457790188754269, 1.3961530352607452]",91.0,1.0180102785277088
82996,248984,It isn 't .,To nije.,93,75,65,,,,,"[93.0, 75.0, 65.0]","[0.8522323908797828, 0.3500264568626027, 0.376820937376644]",77.66666666666667,0.5263599283730098
110984,332942,I don 't think we do .,Ne mislim da to činimo.,93,80,30,100.0,,,,"[93.0, 80.0, 100.0]","[0.8522323908797828, 0.48928504324119937, 1.3961530352607452]",91.0,0.9125568231272424
46651,139951,He doesn 't know any of their secrets .,On ne zna nijednu od njihovih tajni.,92,94,90,,,,,"[92.0, 94.0, 90.0]","[0.8198736411786102, 0.8792090851012699, 1.0880185392501227]",92.0,0.9290337551766676
66193,198576,Start smaller than sixteenths and don 't transfer them .,Počnite manje od šesnaest i nemojte ih prenijeti.,46,79,20,90.0,47.0,,,"[46.0, 20.0, 47.0]","[-0.6686288450753292, -0.9033347459956176, 0.04534078621219264]",37.66666666666666,-0.5088742682862514
112913,338729,They have a good enough defense for that .,Imaju dovoljno dobru obranu za to.,100,100,100,,,,,"[100.0, 100.0, 100.0]","[1.078743638787991, 1.046319388755586, 1.372497579999514]",100.0,1.1658535358476971
65699,197092,"By authorizing processing in a system , a manager accepts the risks associated with it .","Odobravanjem obrade u sustavu, upravitelj prihvaća rizike povezane s njom.",95,89,100,,,,,"[95.0, 89.0, 100.0]","[0.9169498902821279, 0.7399504987226733, 1.372497579999514]",94.66666666666669,1.0097993230014384
93957,281863,and uh yeah yeah uh you know if you 're not uh if you haven 't haven 't looked forward to you know what are you going to do when you retire,"I uh, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",3,1,0,,,,,"[3.0, 1.0, 0.0]","[-2.060055082225751, -1.7110006215406275, -1.4722928274944005]",1.3333333333333333,-1.747782843753593
